medidor_iot,fecha_instalacion,fecha_desinstalacion,estado,tipo_medidor_id
41:1E:01:6B:3E:44,2020-10-16,,Operativo,1
9E:EA:45:86:E4:73,2015-05-01,,Operativo,4
0A:25:E2:CF:7C:21,2020-01-20,,Mantenimiento,1
17:B9:D4:98:18:AE,2024-06-22,,Operativo,5
D1:AD:00:53:3F:E6,2018-10-31,,Mantenimiento,1
71:FF:90:81:CF:FA,2020-01-28,,Mantenimiento,5
12:C9:2B:24:83:61,2020-01-01,,Nuevo,5
CB:5E:06:96:BE:F4,2021-05-01,,Operativo,1
58:E8:15:0C:EA:12,2022-02-18,,Operativo,2
B9:0E:E0:8B:1E:89,2023-11-02,,Operativo,3
DE:20:31:9B:9A:3C,2014-08-28,,Operativo,2
FE:AB:D0:01:7B:5F,2023-07-23,,Operativo,2
A8:C5:8F:1B:B2:2D,2014-08-25,,Dañado,1
1C:23:68:30:55:3C,2018-09-30,,Operativo,1
3D:F3:23:73:80:3E,2014-10-27,,Operativo,3
2F:16:5D:F9:D1:67,2024-12-03,,Mantenimiento,3
0D:60:A9:88:5E:9D,2016-07-14,,Operativo,4
3A:4A:80:B5:A1:62,2024-04-01,,Reacondicionado,3
97:06:5C:0E:81:83,2014-08-03,,Nuevo,2
F9:44:A0:93:9A:70,2022-03-12,,Operativo,3
34:A8:8B:10:7C:8A,2020-10-18,,Operativo,2
C9:18:27:F3:E6:BC,2020-05-01,,Nuevo,2
99:59:CA:BE:1D:69,2023-08-11,,Dañado,2
90:57:B7:89:75:1D,2019-02-04,,Dañado,5
8A:B2:7A:B7:AF:4D,2017-04-13,,Nuevo,3
39:32:1A:C2:26:89,2018-11-12,,Nuevo,1
E8:F9:12:BE:32:00,2025-05-27,,Operativo,2
28:F2:C3:F8:54:8C,2019-05-14,,Operativo,3
9A:52:CD:5C:B5:2C,2017-02-23,,Operativo,5
7B:46:7E:D4:FC:EA,2017-01-01,,Mantenimiento,3
AC:5E:25:7A:33:F1,2024-07-01,,Operativo,4
D5:AD:0C:2B:5A:81,2025-03-06,,Operativo,2
16:D0:17:41:A1:61,2026-02-21,,Mantenimiento,4
57:41:D7:A1:84:2E,2018-08-18,,Operativo,5
0E:93:90:87:D1:0D,2015-08-01,,Nuevo,3
CC:66:06:18:7D:91,2014-11-09,,Operativo,5
76:E9:FF:7A:7B:F2,2025-05-15,,Operativo,2
8B:3D:51:C6:87:FB,2015-08-13,,Mantenimiento,1
F1:91:BC:A1:E8:C7,2015-02-23,,Operativo,4
CF:22:1B:76:6C:0C,2016-05-27,,Operativo,5
4C:10:E3:B9:2C:5D,2018-10-15,,Operativo,1
89:6D:E1:05:95:B1,2014-09-03,,Operativo,2
AE:B3:27:3B:FF:9B,2025-07-26,,Mantenimiento,1
80:75:41:17:9A:6A,2021-02-11,,Mantenimiento,1
B1:20:BD:57:39:37,2020-04-08,,Reacondicionado,1
37:F5:DE:9D:3B:23,2023-01-29,,Operativo,3
07:EB:AC:8E:B0:F8,2014-08-30,,Operativo,1
D4:81:86:E7:7B:05,2015-04-11,,Operativo,3
FD:D4:B0:1E:1A:96,2025-02-06,,Operativo,5
4A:74:2F:8B:11:2E,2022-04-14,,Operativo,3
AA:BA:84:5B:FA:1B,2022-03-03,,Operativo,3
FC:64:A3:6B:84:51,2023-07-31,,Operativo,1
4D:2D:8B:BC:CA:3E,2021-06-20,,Operativo,1
A9:65:8D:10:3E:41,2018-10-06,,Operativo,2
86:E4:7F:D5:B3:82,2015-01-13,,Nuevo,4
7D:D2:55:02:28:3F,2015-06-09,,Operativo,3
F7:2C:10:4E:3C:F3,2018-11-11,,Dañado,5
64:56:AE:C3:37:61,2021-07-31,,Operativo,3
08:4D:06:1F:05:D9,2021-08-26,,Operativo,5
DB:F5:1C:E5:F9:69,2018-01-13,,Operativo,1
91:82:F6:D0:52:95,2017-06-12,,Mantenimiento,2
88:16:35:19:01:F9,2017-11-27,,Nuevo,5
90:52:8E:33:A0:9F,2018-11-28,,Operativo,2
FD:4A:55:27:CE:A5,2018-05-01,,Nuevo,1
62:86:EA:25:12:7D,2020-02-21,,Dañado,3
1A:CF:7D:A6:72:DA,2026-02-10,,Reacondicionado,1
B8:5A:A3:11:3C:42,2015-01-14,,Operativo,4
4E:91:1E:32:AC:AA,2019-04-13,,Reacondicionado,1
D4:0F:05:39:D3:7F,2018-08-27,,Operativo,3
A9:63:90:96:0B:06,2019-08-18,,Operativo,4
E7:8E:BF:5C:A2:DF,2024-07-06,,Mantenimiento,5
0E:AE:73:D2:0F:16,2018-03-31,,Operativo,2
71:7B:79:50:D9:5E,2015-05-01,,Operativo,4
64:C3:CB:3F:ED:85,2025-09-30,,Operativo,5
D6:20:A3:F0:B8:70,2025-02-25,,Reacondicionado,2
19:F9:B0:8B:C5:55,2017-10-25,,Operativo,1
C8:6D:86:E8:7B:77,2019-01-12,,Operativo,1
EB:89:D4:6A:5E:42,2022-07-17,,Operativo,5
50:B1:4D:36:64:EF,2017-04-14,,Operativo,5
EE:AB:7C:08:99:64,2020-06-04,,Dañado,2
B2:C9:88:FE:60:E2,2019-05-03,,Nuevo,5
E8:92:8D:00:F7:C0,2018-07-09,,Operativo,5
3F:0D:D2:BC:3B:2C,2014-07-26,,Mantenimiento,4
03:75:18:9D:66:2D,2018-03-07,,Mantenimiento,1
77:07:4B:2B:80:7C,2023-05-21,,Operativo,1
F8:2E:97:4B:70:F8,2022-03-30,,Nuevo,4
71:B4:46:3C:56:03,2021-01-26,,Operativo,1
5A:A4:28:B7:76:E5,2021-12-06,,Nuevo,5
4F:7B:5D:0F:84:04,2015-11-26,,Mantenimiento,4
09:7F:F7:45:04:28,2016-10-03,,Operativo,1
AE:7D:5F:04:E8:87,2020-10-11,,Dañado,3
56:D0:84:35:52:CB,2019-02-24,,Operativo,2
3B:56:67:8E:F4:46,2022-02-15,,Operativo,2
FB:18:65:A2:1E:90,2024-02-05,,Operativo,2
09:9D:4F:66:6C:99,2015-10-06,,Operativo,2
D5:ED:05:1D:F3:36,2023-04-11,,Operativo,3
3E:49:A9:32:99:22,2015-01-26,,Operativo,5
DA:3A:54:F9:3C:70,2022-12-09,,Operativo,2
BD:91:CA:A3:D7:8E,2016-03-10,,Operativo,1
BC:20:24:5D:0D:1F,2025-06-15,,Operativo,1
1A:52:30:B9:B0:B0,2016-11-09,,Operativo,5
86:0E:7F:3B:40:97,2023-07-07,,Operativo,4
7E:F3:1F:EB:E3:FA,2017-11-12,,Operativo,3
1F:48:01:CD:29:DB,2018-03-09,,Operativo,1
25:A6:51:5B:F0:69,2023-02-03,,Operativo,4
D8:83:59:C7:BC:93,2020-09-23,,Operativo,3
99:95:CF:5B:18:23,2021-05-23,,Mantenimiento,4
E4:E7:BC:12:D8:DB,2016-03-22,,Mantenimiento,5
3C:0E:45:A9:16:91,2025-09-30,,Operativo,3
B5:14:AF:27:E2:3D,2018-05-27,,Nuevo,5
78:64:58:79:60:45,2020-04-03,,Operativo,3
E3:35:75:C9:CB:30,2024-07-06,,Operativo,4
A0:AA:1E:79:41:8F,2020-09-02,,Operativo,3
8F:4A:7F:BD:3F:A7,2025-05-03,,Operativo,3
E2:F4:7E:3D:97:99,2020-11-16,,Reacondicionado,4
22:F5:26:BB:E3:7E,2020-02-22,,Operativo,1
6B:B8:7E:D1:A1:FB,2021-07-12,,Dañado,3
A6:A3:78:5F:81:B6,2020-02-02,,Operativo,4
8E:72:CA:D4:1C:1F,2018-03-10,,Operativo,1
13:3F:8F:5F:3B:39,2015-01-31,,Mantenimiento,3
47:32:B4:92:97:41,2025-12-25,,Operativo,2
4D:7C:05:62:AE:EC,2025-10-09,,Operativo,3
48:96:F2:80:02:F0,2019-12-13,,Operativo,3
C9:01:30:53:CF:C2,2024-11-02,,Mantenimiento,3
42:84:2F:D9:B3:BA,2022-10-13,,Operativo,1
51:17:89:7C:E1:27,2024-02-01,,Operativo,4
1E:1C:9B:A9:4C:40,2022-07-04,,Operativo,3
FD:2C:F9:ED:A0:05,2025-04-17,,Operativo,4
9F:37:DF:50:05:CD,2025-09-07,,Operativo,3
B0:D5:E7:D7:0A:85,2019-07-02,,Operativo,3
A1:31:32:2A:A1:9A,2019-10-23,,Operativo,4
CF:CB:C5:76:A5:D9,2014-08-22,,Operativo,4
09:8A:9B:FB:D9:52,2015-03-15,,Operativo,1
88:25:C9:84:63:DF,2023-07-24,,Operativo,4
FC:C2:9A:A7:04:AD,2024-04-24,,Operativo,2
46:E6:1E:BA:8D:0B,2023-09-29,,Operativo,3
BA:1E:48:47:D5:06,2020-11-14,,Operativo,1
49:9C:64:C1:F1:4C,2016-12-05,,Operativo,5
8E:89:7F:CA:42:E4,2015-04-19,,Reacondicionado,2
EE:19:56:D3:E4:FE,2017-03-21,,Operativo,4
B0:0B:43:D5:19:A7,2025-07-24,,Operativo,4
9A:D4:6C:33:6D:55,2017-03-11,,Mantenimiento,1
E3:E7:8C:A8:E6:0E,2017-02-17,,Operativo,1
E8:B9:91:E1:5F:90,2017-07-24,,Operativo,1
2B:CA:CF:CC:93:35,2016-01-11,,Operativo,2
80:F4:83:81:66:3D,2016-05-10,,Operativo,1
37:06:4A:FF:DD:38,2026-01-26,,Operativo,5
E3:67:38:9B:F4:21,2024-02-28,,Operativo,2
FE:6B:2D:90:C0:C4,2020-10-29,,Operativo,1
D4:29:F0:56:76:BD,2015-04-11,,Operativo,3
E6:D0:F1:0C:2C:92,2017-04-02,,Nuevo,5
E2:DF:2C:5C:9D:0D,2023-09-21,,Operativo,5
A1:C7:19:3B:33:BD,2020-09-18,,Operativo,3
80:88:01:78:31:CA,2019-05-23,,Operativo,4
D5:03:92:40:2B:6D,2017-06-17,,Operativo,4
D4:6D:AB:B7:B2:EF,2017-05-29,,Operativo,3
A5:6C:6C:51:A4:34,2015-03-09,,Dañado,1
CA:88:37:93:08:0C,2020-01-23,,Mantenimiento,3
63:CD:4B:DD:FD:C6,2021-03-23,,Operativo,4
63:2D:AC:B3:01:2D,2023-11-29,,Operativo,4
75:9C:A8:A7:33:B0,2023-05-20,,Operativo,5
6C:7D:88:E1:D0:D4,2016-02-15,,Operativo,5
33:EB:6D:76:52:BE,2025-04-16,,Mantenimiento,3
62:FE:99:E9:92:1E,2024-02-18,,Reacondicionado,5
C9:AC:BA:09:3D:7E,2021-02-20,,Dañado,3
CE:9C:E6:30:85:4E,2017-11-27,,Operativo,5
46:79:9F:08:AC:EF,2021-11-01,,Operativo,4
08:7A:6F:39:13:5B,2015-07-07,,Operativo,3
37:DD:CB:82:10:C2,2019-02-06,,Operativo,2
AA:F6:8F:88:68:23,2023-02-07,,Operativo,1
B6:15:20:F8:9A:F8,2016-09-09,,Operativo,3
6B:DA:02:B6:45:10,2014-06-13,,Operativo,4
8A:80:BF:98:DA:2C,2022-07-29,,Operativo,1
DA:B9:9A:6F:64:4E,2021-06-17,,Operativo,5
47:C2:48:1F:6C:5F,2024-12-14,,Operativo,5
39:0F:85:2D:E7:A9,2016-12-07,,Operativo,2
41:70:DF:8C:04:26,2016-06-01,,Operativo,3
75:D3:7A:5D:C2:AE,2016-10-03,,Mantenimiento,2
B7:1F:05:0B:0C:8B,2026-02-27,,Operativo,5
DB:81:12:D7:14:63,2017-01-25,,Operativo,4
5A:2B:5D:FF:39:C5,2016-12-03,,Operativo,4
66:0C:55:37:C3:FE,2024-11-08,,Operativo,3
60:1D:C9:A5:21:4B,2016-06-11,,Reacondicionado,1
CF:3A:10:D6:CD:81,2022-01-26,,Operativo,5
4B:53:14:34:E0:8C,2021-01-24,,Operativo,3
75:65:E4:6C:C1:1D,2016-01-10,,Operativo,4
54:E5:81:F4:35:B5,2025-08-14,,Mantenimiento,5
18:AD:FA:36:2B:B4,2024-08-24,,Operativo,2
15:05:0D:5F:40:10,2015-07-18,,Mantenimiento,3
DA:42:E8:33:93:86,2019-12-31,,Nuevo,5
67:16:04:87:FC:D8,2014-09-23,,Reacondicionado,3
D3:78:FE:8F:34:83,2020-07-17,,Operativo,3
20:C7:43:B7:84:D6,2016-02-27,,Operativo,1
FF:97:91:E6:69:3F,2015-04-06,,Operativo,2
85:6B:29:36:D1:B1,2016-01-01,,Operativo,5
75:81:16:5C:26:C0,2024-08-14,,Operativo,2
87:34:68:8D:25:36,2021-06-09,,Operativo,2
2E:E4:68:4A:AE:A3,2020-09-03,,Operativo,1
8C:49:05:DD:EA:B2,2018-06-09,,Mantenimiento,5
4F:E1:83:BC:7F:9D,2016-05-18,,Operativo,4
86:D0:CC:A8:1C:31,2022-06-12,,Operativo,5
2A:DF:E6:0A:E1:E4,2016-11-12,,Mantenimiento,4
EB:FE:04:E1:BC:B9,2018-03-03,,Operativo,1
2E:DD:3F:F9:80:CF,2021-09-07,,Operativo,1
D6:3C:F8:B9:80:4F,2024-12-29,,Operativo,2
40:A1:DB:70:65:58,2016-05-17,,Dañado,1
A4:DB:0F:35:B1:A8,2015-07-27,,Operativo,4
68:0B:4D:D9:AC:93,2019-10-29,,Operativo,4
13:8C:81:F4:D0:8D,2024-09-13,,Nuevo,2
74:B8:F5:1D:E3:75,2016-10-21,,Operativo,3
0C:9B:DD:1D:BD:90,2026-04-23,,Mantenimiento,5
EF:1B:72:5F:35:98,2019-05-06,,Operativo,1
AE:CE:42:1B:56:00,2016-06-20,,Operativo,2
84:5B:82:A7:2D:04,2022-08-20,,Mantenimiento,1
48:67:44:85:8B:D9,2022-10-21,,Operativo,4
3C:B9:FD:29:93:16,2020-10-20,,Operativo,5
C1:90:7F:9D:DC:A5,2023-05-13,,Operativo,3
BD:70:10:96:1E:3D,2017-01-05,,Operativo,3
5E:05:27:40:59:29,2018-05-02,,Mantenimiento,5
DB:09:A3:76:37:29,2016-07-25,,Operativo,5
3C:23:80:1C:5F:08,2022-08-18,,Operativo,5
4E:6E:07:CC:C1:F8,2026-02-02,,Nuevo,4
96:81:51:F3:AC:D8,2019-04-18,,Reacondicionado,2
91:39:AE:40:F5:AF,2020-02-16,,Reacondicionado,1
88:3D:F1:E0:5F:10,2018-01-28,,Operativo,5
33:B9:81:4A:83:78,2020-01-02,,Operativo,2
F5:84:9C:04:30:AE,2017-04-24,,Operativo,3
57:00:71:2C:9D:3F,2018-02-09,,Operativo,3
9B:93:8C:8E:1E:7A,2021-10-13,,Operativo,1
71:75:66:3E:42:54,2025-12-15,,Operativo,3
4D:3C:70:3E:6D:F8,2024-08-23,,Operativo,2
8B:8F:92:B7:A0:F1,2024-09-30,,Operativo,1
2E:2C:AB:88:1D:20,2015-08-10,,Mantenimiento,2
D6:49:C9:8D:B5:E7,2020-08-04,,Operativo,4
34:B5:D9:2A:8B:6C,2017-08-18,,Mantenimiento,2
53:6E:E7:F2:86:63,2023-09-14,,Operativo,5
97:61:86:F7:B5:CC,2016-03-05,,Operativo,4
AC:78:B7:34:94:C9,2024-12-20,,Operativo,3
26:7F:31:26:51:82,2015-09-02,,Operativo,1
93:73:DA:6B:6A:C3,2014-10-14,,Operativo,3
37:39:FC:E4:A3:EE,2022-04-12,,Nuevo,3
57:C9:95:61:C7:1C,2022-01-26,,Operativo,1
AE:44:A8:75:D4:24,2019-06-06,,Reacondicionado,2
96:A7:82:8A:D0:59,2014-08-30,,Nuevo,1
5E:D3:C9:3B:74:AD,2023-04-02,,Operativo,5
34:2A:44:5C:4D:28,2019-08-26,,Operativo,2
0E:F7:EF:1E:3C:F6,2023-06-24,,Operativo,2
A6:5E:88:73:4E:F0,2014-07-31,,Operativo,3
FA:F6:1D:3C:AB:CC,2015-03-21,,Reacondicionado,4
0F:BE:41:A1:98:64,2015-10-06,,Mantenimiento,4
75:5D:87:33:8F:89,2022-12-04,,Operativo,5
CE:7A:D2:D7:6D:C6,2022-10-15,,Dañado,4
1D:29:7E:58:59:02,2025-12-10,,Operativo,1
FC:12:4F:67:3D:47,2018-09-21,,Operativo,2
FF:DF:87:E8:7F:3B,2020-03-28,,Operativo,2
E5:99:80:C0:2F:8E,2019-04-03,,Operativo,4
92:D6:16:FA:0B:EA,2024-10-12,,Operativo,4
75:41:26:B5:40:C3,2025-06-05,,Operativo,4
33:42:25:67:BC:DB,2019-06-21,,Operativo,1
2F:BA:F2:FA:EE:C0,2018-05-20,,Operativo,5
54:E6:15:5A:DF:21,2022-05-26,,Operativo,3
0A:10:9B:C7:18:16,2021-07-06,,Reacondicionado,1
F4:CE:F5:19:C5:F7,2020-04-18,,Dañado,1
D9:B7:0C:21:DB:3D,2017-09-08,,Operativo,3
97:31:61:35:63:BA,2022-07-28,,Mantenimiento,2
EF:A6:F0:1A:F6:82,2015-04-16,,Operativo,3
73:70:9F:0D:81:B5,2025-06-20,,Operativo,1
C6:68:19:AB:E4:E4,2020-07-15,,Operativo,2
86:F8:D0:1B:3B:41,2018-07-21,,Mantenimiento,2
9A:61:AB:8F:AF:D6,2023-01-07,,Operativo,3
37:0F:AB:DF:7D:C0,2017-05-01,,Operativo,2
B4:CE:6C:C2:CC:D1,2026-03-19,,Operativo,2
A8:57:61:3F:9A:7F,2014-12-29,,Operativo,4
5F:3C:91:02:72:83,2016-12-20,,Reacondicionado,4
2C:C0:34:41:57:7A,2018-11-26,,Operativo,5
85:E5:05:9F:2A:DD,2021-06-16,,Operativo,2
57:FC:AD:47:9B:D7,2020-11-12,,Mantenimiento,2
ED:8E:E7:40:68:DA,2019-10-12,,Mantenimiento,1
FE:82:A4:F4:CD:BD,2015-12-03,,Operativo,2
F1:E0:64:5E:35:9F,2014-07-21,,Operativo,5
36:EF:91:B8:EB:2F,2023-07-06,,Operativo,1
B4:D8:00:01:78:FF,2023-09-29,,Reacondicionado,1
0B:50:54:AE:96:DC,2020-09-12,,Operativo,5
E5:D4:E1:D6:2E:D0,2024-10-13,,Reacondicionado,3
C6:03:57:3D:5F:D9,2025-08-15,,Operativo,1
0B:30:FA:B6:B9:8C,2019-07-24,,Reacondicionado,4
B0:73:6C:91:33:B8,2023-01-22,,Operativo,2
2D:AF:E3:F6:4D:06,2025-05-22,,Operativo,2
C1:5D:56:E0:A2:06,2015-07-04,,Operativo,5
DB:24:08:28:D8:06,2023-03-29,,Reacondicionado,4
39:62:BC:9F:EE:2F,2023-04-26,,Operativo,5
9B:8C:0B:95:68:0A,2024-05-19,,Operativo,1
43:8B:14:01:3D:80,2017-07-05,,Operativo,1
D7:49:D3:9D:61:C1,2022-08-11,,Reacondicionado,2
E9:C9:50:B8:C1:FF,2015-12-28,,Operativo,5
D0:06:78:DE:65:D9,2020-03-14,,Operativo,4
75:B7:4E:9F:49:10,2022-06-07,,Operativo,3
DE:47:22:CF:F1:C6,2018-12-19,,Operativo,5
D7:B0:16:5A:D7:FE,2025-08-10,,Dañado,5
5D:0C:5E:7F:AC:C8,2017-02-17,,Mantenimiento,4
C5:FD:E0:00:AB:6A,2023-07-14,,Reacondicionado,3
DE:80:2D:DB:63:98,2017-11-24,,Operativo,1
D1:7D:C0:00:9A:7C,2024-01-25,,Reacondicionado,1
4D:80:6F:4C:0B:65,2025-04-20,,Reacondicionado,3
9D:31:53:80:FD:AF,2019-03-02,,Operativo,5
F0:C2:91:AA:06:FA,2014-09-03,,Operativo,3
F9:90:D8:1A:33:B0,2025-03-20,,Operativo,1
2F:8A:40:54:DE:07,2017-02-06,,Operativo,3
93:DC:EF:4E:DC:45,2025-03-08,,Operativo,5
89:B3:20:EC:98:0D,2020-09-29,,Operativo,1
F3:DC:17:54:12:20,2024-07-31,,Reacondicionado,2
6E:01:71:D2:97:7B,2019-11-02,,Operativo,4
44:53:38:8C:65:8E,2026-01-21,,Operativo,5
F9:56:9D:B5:FD:CE,2024-06-13,,Operativo,3
1B:1D:E2:7E:0D:9D,2021-11-20,,Operativo,2
F3:97:52:38:72:88,2015-08-24,,Operativo,5
23:F5:51:02:0E:AB,2022-09-14,,Operativo,1
BB:66:14:93:F8:57,2017-11-07,,Mantenimiento,1
9C:EE:B7:03:BB:10,2024-11-29,,Operativo,2
4E:0B:7F:3E:FF:E0,2023-02-18,,Reacondicionado,3
AE:05:10:8F:BF:4D,2021-04-19,,Reacondicionado,2
C7:6F:80:85:78:2B,2018-06-21,,Mantenimiento,4
09:3B:2A:06:E2:8B,2021-12-19,,Operativo,5
7F:75:B4:91:66:6C,2025-10-26,,Nuevo,3
78:3A:09:A2:03:AF,2017-07-21,,Operativo,5
66:7D:E7:B7:2A:4C,2016-05-16,,Operativo,2
33:F3:FB:C7:A6:F5,2023-03-05,,Reacondicionado,3
8C:79:AB:85:D6:C0,2017-10-07,,Operativo,5
EB:BC:EC:7E:95:E6,2023-08-10,,Reacondicionado,3
1C:AA:23:17:4A:39,2024-07-03,,Reacondicionado,5
F7:DE:84:54:2B:55,2015-05-01,,Operativo,2
79:87:D5:04:92:02,2026-02-19,,Operativo,1
73:13:C6:F9:C4:85,2019-03-17,,Operativo,4
AA:0F:23:AB:A6:A0,2022-01-26,,Operativo,1
B2:D5:3B:F5:ED:76,2020-01-02,,Operativo,4
D3:09:72:F0:86:F2,2025-08-05,,Mantenimiento,4
0B:B7:69:E2:47:91,2019-03-18,,Nuevo,4
5E:08:26:1D:8E:E9,2022-04-30,,Operativo,3
DB:64:2C:49:09:CA,2024-06-24,,Nuevo,4
15:FC:3C:1D:CC:2B,2018-06-03,,Operativo,3
42:A4:AD:64:39:9D,2024-06-08,,Operativo,3
8C:36:E0:5B:66:1C,2025-02-21,,Operativo,5
CF:80:20:70:8C:3E,2015-07-29,,Operativo,1
22:E5:61:93:B8:EA,2017-12-05,,Operativo,5
9B:F1:4D:B5:06:78,2018-07-24,,Operativo,1
E7:4B:E2:B0:5D:80,2021-06-01,,Operativo,1
0A:03:1F:31:46:85,2020-03-29,,Mantenimiento,5
AD:C4:8E:D7:EB:A3,2021-10-03,,Operativo,2
57:A1:45:30:3C:8B,2017-09-13,,Operativo,2
B7:EE:25:EC:31:B3,2020-10-31,,Operativo,3
91:A6:B5:D8:E6:B5,2015-04-04,,Operativo,1
87:D0:D2:17:CB:7A,2017-04-04,,Operativo,5
C5:95:65:DB:0D:F1,2024-05-08,,Operativo,2
29:93:B3:40:9B:56,2020-07-03,,Mantenimiento,3
D3:92:B0:45:EC:DE,2025-12-01,,Operativo,1
61:35:B7:0F:E3:C6,2024-02-21,,Operativo,4
1D:4E:E4:55:39:A3,2025-10-21,,Operativo,4
E1:EA:9E:D3:E7:56,2019-07-23,,Operativo,1
7E:CB:AD:E1:03:C2,2018-03-26,,Operativo,5
F1:7C:BF:0E:06:A5,2018-07-06,,Operativo,1
64:8A:E9:BC:69:8E,2016-01-24,,Operativo,2
E1:E7:E0:A9:65:A7,2018-11-27,,Mantenimiento,2
F4:BA:6C:3B:BE:98,2017-07-20,,Mantenimiento,5
B8:40:B0:BA:80:1D,2025-02-02,,Nuevo,4
C8:2C:C1:53:78:21,2014-09-12,,Operativo,1
CC:B1:85:11:41:16,2015-05-30,,Operativo,1
FD:BA:AC:76:E5:E2,2022-05-05,,Operativo,1
8D:60:0A:15:4B:C8,2023-05-07,,Reacondicionado,2
2F:C2:BF:A0:78:4E,2017-04-09,,Operativo,1
E3:22:74:EF:88:2A,2018-05-04,,Operativo,2
CC:BA:B3:FF:9C:51,2025-02-06,,Operativo,1
51:B5:41:A1:09:F4,2020-06-27,,Dañado,1
29:BD:1C:90:2F:CF,2021-01-13,,Dañado,3
71:2E:12:13:8E:09,2020-06-25,,Operativo,3
F7:26:F6:69:E7:2F,2025-11-28,,Operativo,3
0A:8D:29:BA:E7:43,2022-07-03,,Operativo,3
57:3C:B5:9B:0C:F5,2014-11-24,,Operativo,5
4C:21:AE:3C:D6:F8,2021-06-06,,Operativo,5
AD:95:A8:E5:B0:AA,2017-11-20,,Operativo,4
2D:EB:99:80:FA:E2,2016-04-02,,Operativo,5
3D:8B:34:80:53:20,2021-06-11,,Operativo,3
F2:D2:9B:2A:1F:64,2025-10-16,,Operativo,1
87:67:F4:31:B4:D4,2019-08-18,,Operativo,3
B2:73:F0:E8:37:84,2016-12-25,,Operativo,1
0F:41:60:0C:16:A9,2020-11-17,,Operativo,1
B5:47:73:28:9E:A0,2015-11-03,,Operativo,4
FB:A0:37:91:35:15,2017-07-04,,Operativo,4
F0:7E:C0:7B:45:3A,2024-07-06,,Nuevo,2
08:7F:BC:35:02:8D,2022-09-26,,Dañado,5
FD:28:10:2E:59:9F,2024-10-03,,Operativo,2
8C:35:F6:EF:01:AE,2023-11-05,,Operativo,2
C5:F9:4F:4A:71:F5,2015-03-06,,Operativo,1
54:A0:19:58:EE:25,2024-07-14,,Reacondicionado,1
DA:BE:03:2B:37:40,2024-02-28,,Operativo,5
B8:ED:1B:E0:3B:D8,2021-08-11,,Operativo,3
64:51:62:F8:ED:DE,2016-03-20,,Operativo,3
C0:9B:E1:79:5B:98,2014-12-06,,Operativo,3
55:70:09:A2:4D:FD,2016-07-05,,Mantenimiento,1
F6:4D:15:94:86:E0,2023-11-24,,Mantenimiento,2
BF:F3:17:AC:00:10,2021-06-24,,Operativo,3
56:2B:AA:99:66:5E,2017-04-19,,Operativo,4
01:8D:0A:D1:9D:E9,2020-01-07,,Nuevo,1
99:51:46:A5:12:51,2025-05-28,,Operativo,4
D6:76:52:41:48:2E,2022-05-22,,Operativo,3
A0:E3:95:CD:94:12,2018-10-29,,Operativo,4
B4:E9:E3:BE:BF:A9,2025-08-11,,Operativo,3
79:E1:B3:30:12:A7,2018-12-27,,Operativo,3
93:D9:1E:59:87:AE,2015-01-15,,Mantenimiento,3
0C:A8:96:62:A6:3A,2021-07-16,,Operativo,2
E8:13:F9:DB:99:89,2016-03-16,,Operativo,5
B3:8B:5C:65:0E:5B,2015-01-21,,Operativo,3
ED:C9:18:63:8F:1E,2024-10-06,,Operativo,4
29:AC:82:D6:BA:5D,2021-08-20,,Operativo,2
8C:67:7B:40:FB:A7,2025-09-27,,Operativo,3
4A:63:58:30:72:33,2016-12-14,,Nuevo,2
4D:B3:E1:46:25:E9,2021-09-13,,Operativo,1
CF:79:49:52:F5:04,2023-08-16,,Operativo,1
63:28:3D:1E:C6:69,2016-08-26,,Operativo,5
CA:CC:BC:36:37:5B,2018-09-29,,Operativo,2
40:8B:46:DC:10:B1,2026-03-04,,Operativo,5
3E:82:EA:5B:70:18,2021-06-17,,Operativo,4
B0:75:42:E6:B5:BB,2026-05-11,,Operativo,5
34:18:02:0E:2A:92,2015-05-06,,Operativo,5
55:29:F2:07:7A:9D,2023-03-16,,Operativo,3
3D:55:62:A1:53:26,2023-12-31,,Mantenimiento,5
AF:14:E0:84:BD:37,2021-03-10,,Operativo,4
BA:69:82:CA:B3:01,2020-03-08,,Operativo,5
E6:5D:35:FE:D5:DC,2018-02-27,,Operativo,1
7C:10:5C:7E:B5:88,2019-05-19,,Operativo,2
55:10:FB:23:C1:15,2023-01-21,,Operativo,2
B9:54:C5:B5:94:73,2020-01-28,,Operativo,1
32:EF:38:A3:6E:46,2026-03-31,,Mantenimiento,4
6D:86:30:E2:A0:C0,2017-08-13,,Mantenimiento,2
B2:20:04:DF:D6:F7,2015-09-29,,Nuevo,2
63:7A:F5:66:85:85,2022-04-20,,Mantenimiento,3
42:F1:E8:5C:07:76,2015-10-01,,Operativo,2
97:CF:B2:68:E5:91,2015-07-22,,Dañado,2
41:FC:2D:38:9B:74,2016-08-31,,Dañado,2
45:9E:67:E7:00:BB,2022-01-28,,Operativo,3
35:CA:F6:26:15:34,2020-03-06,,Operativo,5
2D:D2:45:7F:9C:33,2020-09-05,,Operativo,1
4D:B2:A1:DC:A9:48,2014-12-17,,Operativo,2
87:22:54:FE:7E:58,2018-05-06,,Operativo,3
64:D3:18:01:1B:7F,2019-06-16,,Operativo,3
8B:68:89:15:1A:11,2016-04-20,,Operativo,3
44:F0:46:3A:E5:E2,2016-02-03,,Operativo,2
